name,country,city,zipcode,mv
Invited,,"St Augustine, FL",32080.0,
Ravago Manufacturing Americas,,"Colorado, United States",,
MetLife,,"Philadelphia, PA",19102.0,
Stapp's Enterprises,,"Pineville, KY",40977.0,
MetLife,,"Bridgewater, NJ",8807.0,
Torrid,,"Las Vegas, NV",89101.0,
Astellas Pharma,,"Bronx, NY",10451.0,
CGI,,"Dallas, TX",75201.0,
CGI,,"Nashville, TN",37201.0,
S&P Global,,"California, United States",,
"Geographic Services, Inc.",,United States,,
Caliber Collision,,"Elkhart, IN",46514.0,
Caliber Collision,,"Seattle, WA",98101.0,
SRS Distribution Inc.,,"Wyoming, MI",49509.0,
SRS Distribution Inc.,,"Wayne, MI",48184.0,
Whole Foods Market,,"Commack, NY",11725.0,
Whole Foods Market,,"Littleton, CO",80120.0,
Whole Foods Market,,"Miami Beach, FL",33109.0,
Whole Foods Market,,"Fort Lauderdale, FL",33301.0,
Whole Foods Market,,"Destin, FL",32541.0,
Whole Foods Market,,"Lancaster, PA",17601.0,
Whole Foods Market,,"Birmingham, AL",35203.0,
Whole Foods Market,,"Greenville, SC",29601.0,
Whole Foods Market,,"Overland Park, KS",66204.0,
Kaplan,,"Syracuse, NY",13202.0,
Randstad USA,,"Des Moines, IA",50307.0,
Dental Care Alliance,,"South Bend, IN",46601.0,
ServiceNow,,"Austin, TX",78701.0,
North American Dental Group (NADG),,"Shelby, MI",49455.0,
Spirit Halloween,,"Kingman, AZ",86401.0,
Macy's,,"Lawrenceville, NJ",8872.0,
Macy's,,"Henderson, NV",89002.0,
Wilson Elser,,"Houston, TX",77002.0,
Inceed,,"Englewood, CO",80110.0,
Pandora,,"Las Vegas, NV",89101.0,
JE Dunn Construction,,"Temple, TX",76501.0,
Abercrombie & Fitch Co.,,"Hayfield, MN",55940.0,
MasTec Communications Group,,"Jessup, MD",20794.0,
"Shared Medical Services, Inc.",,"Oelwein, IA",50662.0,
Belk,,"Fort Worth, TX",76102.0,
Vivian Health,,"Lake St Louis, MO",63367.0,
Safeway,,"Laveen, AZ",85339.0,
Shaw's Supermarkets,,"Wareham, MA",2571.0,
Safeway,,"Fort Collins, CO",80521.0,
Shaw's Supermarkets,,"Ludlow, VT",5149.0,
Tom Thumb Supermarket,,"Arlington, TX",76001.0,
Albertsons Companies,,"Spokane, WA",99201.0,
Safeway,,"Tacoma, WA",98402.0,
Shaw's Supermarkets,,"Boston, MA",2108.0,
VONS,,"Bakersfield, CA",93301.0,
Pavilions,,"Newport Beach, CA",92660.0,
Acuren,,"Gonzales, LA",70737.0,
Albertsons Companies,,"Arcadia, CA",91006.0,
Dollar Tree Stores,,"Franklin, MA",2038.0,
Dollar Tree Stores,,"Franklin, TN",37064.0,
Floor & Decor,,"Pearland, TX",77581.0,
Floor & Decor,,"Rochester, NY",14604.0,
H&M,,"Roseville, CA",95661.0,
Dollar Tree Stores,,"Folsom, PA",19033.0,
Family Dollar,,"Fremont, OH",43420.0,
Invited,,"Commack, NY",11725.0,
VHB,,"Raleigh, NC",27601.0,
VHB,,Greater Boston,,
Max Guard Hurricane Windows,,"West Palm Beach, FL",33401.0,
DISH Network,,"Youngstown, OH",44502.0,
DISH Network,,"Brecksville, OH",44141.0,
CGI,,"Philadelphia, PA",19102.0,
CGI,,"Buffalo, NY",14201.0,
Milwaukee Tool,,"Mukwonago, WI",53149.0,
Platt Electric Supply,,"Beaverton, OR",97003.0,
Rexel USA,,"Hagerstown, MD",21740.0,
ITG Brands,,"Texas, United States",,
Newell Brands,,"Hoboken, NJ",7030.0,
Randstad USA,,"Cedar Rapids, IA",52401.0,
Rexel USA,,United States,,
Dental Care Alliance,,"Chicopee, MA",1013.0,
ITG Brands,,"New Hampshire, United States",,
Spirit Halloween,,"Lake Havasu City, AZ",86403.0,
Spirit Halloween,,"Cottonwood, AZ",86326.0,
Prudential Financial,,"Plymouth, MN",,
Macy's,,"Glendale, CA",91201.0,
Prudential Financial,,"Middlesex County, NJ",8846.0,
Databricks,,"Colorado, United States",,
MullenLowe U.S.,,"New York, United States",,
Pandora,,"Garland, TX",75040.0,
Pandora,,"Milpitas, CA",95035.0,
Rent Application,,United States,,
Abercrombie & Fitch Co.,,"Byron, MN",55920.0,
Abercrombie & Fitch Co.,,"Kasson, MN",55944.0,
Lockton,,"Tulsa, OK",74103.0,
Lockton,,"Plano, TX",75023.0,
Belk,,"Greenville-Spartanburg-Anderson, South Carolina Area",,
Belk,,"Mount Pleasant, SC",29464.0,
Belk,,"Rocky Mount, NC",27801.0,
SMX,,"Key West, FL",33040.0,
"Spectrum Retirement Communities, LLC.",,"Lakeway, TX",78873.0,
U.S. Renal Care,,"Wylie, TX",75098.0,
Companions Journeying Together,,"La Grange, IL",60525.0,
VolunteerMatch,,"Prosper, TX",75078.0,
Safeway,,"Federal Way, WA",98003.0,
VONS,,"Eastvale, CA",95658.0,
Safeway,,"West Linn, OR",97068.0,
Safeway,,"Leadville, CO",80461.0,
Shaw's Supermarkets,,"South Yarmouth, MA",2664.0,
Charleston Promise Neighborhood,,"Charleston, South Carolina Metropolitan Area",,
Dollar Tree Stores,,"Nashville, TN",37201.0,
Dollar Tree Stores,,"Hazlehurst, GA",31539.0,
H&M,,"Syracuse, NY",13202.0,
Sally Beauty,,"Braintree, MA",2184.0,
Builders,,"Nebraska, United States",,
Building Block,,"Daytona Beach, FL",32114.0,
Torrid,,"Newark, CA",94560.0,
Virtusa,,"Los Angeles, CA",90001.0,
Kimberly-Clark,,"Ogden, UT",84401.0,
NonStop Consulting,,"Houston, TX",77002.0,
Caliber Collision,,"El Cajon, CA",92019.0,
OnPoint Pharmacy,,"Nassau County, NY",12123.0,
Harvard Law School,,"Cambridge, MA",2138.0,
Randstad USA,,"Watertown, WI",53094.0,
Dental Care Alliance,,"Babylon, NY",11702.0,
Straumann Group,,"Andover, MA",1810.0,
Macy's,,"Albany, NY",12202.0,
Prudential Financial,,"Apex, NC",27502.0,
Macy's,,"Thousand Oaks, CA",91360.0,
Braintrust,,Dallas-Fort Worth Metroplex,,
Prudential Financial,,"Troy, MI",48083.0,
Shield AI,,San Diego Metropolitan Area,,
Pandora,,"Sevierville, TN",37862.0,
Pandora,,"Friendswood, TX",77546.0,
Pinnacle Live,,"Clermont, FL",34711.0,
HTC Global Services,,"Detroit, MI",48201.0,
Abercrombie & Fitch Co.,,"Dearborn, MI",48120.0,
Belk,,Knoxville Metropolitan Area,,
Belk,,Raleigh-Durham-Chapel Hill Area,,
Belk,,"Cordele, GA",31015.0,
Silicon Valley Bank,,"Phoenix, AZ",85003.0,
First Citizens Bank,,"Lake Mary, FL",32746.0,
First Citizens Bank,,"Pinehurst, NC",28374.0,
SMX,,"California, MD",20619.0,
Court Appointed Special Advocates of Philadelphia,,"Philadelphia, PA",19102.0,
GF Piping Systems,,"Lincolnshire, IL",60069.0,
VolunteerMatch,,"Kingman, AZ",86401.0,
Spirit Halloween,,"Yukon, OK",73099.0,
"Your Empowered Sexuality, Inc.",,"Philadelphia, PA",19102.0,
H&M,,"Manassas, VA",20109.0,
Dollar Tree Stores,,"Fresno, CA",93650.0,
Ravago,,"Washington, United States",,
"Landmark Construction Company, Inc.",,"Charleston, SC",29401.0,
Travefy,,"Pennington, NJ",8534.0,
MetLife,,"Whippany, NJ",7981.0,
Torrid,,"Rehoboth Beach, DE",19971.0,
Kimberly-Clark,,"LaGrange, GA",30240.0,
CGI,,"Portsmouth, NH",3801.0,
Rogers Corporation,,"Woodstock, CT",6281.0,
Gilbane Building Company,,"Tampa, FL",33602.0,
Gilbane Building Company,,Greater Indianapolis,,
Element Biosciences,,"San Diego, CA",92101.0,
Caliber Collision,,"Temple, TX",76501.0,
Oak Street Health,,"Lansing, MI",48906.0,
Whole Foods Market,,"Albuquerque, NM",87101.0,
Whole Foods Market,,"Metairie, LA",70001.0,
Whole Foods Market,,"Dayton, OH",45400.0,
Whole Foods Market,,"Garden City, NY",11530.0,
Dental Care Alliance,,"Stafford, VA",22554.0,
Spirit Halloween,,"Eagle Pass, TX",78852.0,
Macy's,,"Fresno, CA",93650.0,
Macy's,,"Tigard, OR",,
Macy's,,"Newark, CA",94560.0,
Macy's,,"Modesto, CA",95350.0,
Sonesta Hotels,,"Charlotte, NC",28202.0,
Aggreko,,"Bridgeport, NJ",8014.0,
Columbia University Facilities & Operations,,"New York, NY",10001.0,
UNC Health,,"Pittsboro, NC",27312.0,
The Chefs'​ Warehouse,,"Chicago, IL",60601.0,
Databricks,,"Arizona, United States",,
Turner Construction Company,,"West Des Moines, IA",50265.0,
Atkore,,"Hebron, OH",43025.0,
Atkore,,"Philadelphia, PA",19102.0,
"ABX Air, Inc.",,"Erlanger, KY",41018.0,
Belk,,"Tifton, GA",31793.0,
Belk,,"Farmville, VA",23901.0,
"Embodied Wellness, PLLC",,"Michigan, United States",,
Vivian Health,,"Glendale, AZ",85301.0,
ABM Industries,,"Henrico County, VA",23075.0,
US Fertility,,"Jacksonville, FL",32099.0,
US Fertility,,"St Petersburg, FL",33701.0,
CoStar Group,,"Irvine, CA",92602.0,
CoStar Group,,"Philadelphia, PA",19102.0,
Neogen Corporation,,"Lexington, KY",40502.0,
Creighton Community Foundation,,"Phoenix, AZ",85003.0,
Spirit Halloween,,"Lake Buena Vista, FL",33839.0,
VolunteerMatch,,"Merrillville, IN",46410.0,
AblazeMarketing,,"Orlando, FL",32801.0,
Family Dollar,,"Monticello, GA",31064.0,
Wolverine Power Systems,,"Marquette, MI",49855.0,
Prairie Band Health Services,,"Kansas, United States",,
Sally Beauty,,"Stockton, CA",95202.0,
HealthFitness,,"Los Angeles, CA",90001.0,
Covenant Living Communities and Services,,"Brattleboro, VT",5301.0,
CPS Energy,,"San Antonio, TX",78201.0,
Caliber Collision,,"Wesley Chapel, FL",33543.0,
Caliber Collision,,"Valparaiso, IN",46383.0,
SRS Distribution Inc.,,"Chicago, IL",60601.0,
Newell Brands,,"Bentonville, AR",72712.0,
Whole Foods Market,,"Sarasota, FL",34231.0,
Whole Foods Market,,"Kennesaw, GA",30144.0,
Randstad USA,,"Norwood, MA",2062.0,
Serenity Healthcare,,Denver Metropolitan Area,,
AssuredPartners,,"St Louis, MO",63367.0,
Spencer's,,"Atlanta, GA",30303.0,
Braintrust,,"Charlotte, NC",28202.0,
Cognosante,,"San Antonio, TX",78201.0,
"Audacy, Inc.",,"Pittston, PA",18640.0,
The Chefs'​ Warehouse,,"Jessup, MD",20794.0,
Macy's,,"Palmdale, CA",93550.0,
Databricks,,"Texas, United States",,
Macy's,,"Newport Beach, CA",92660.0,
New York Air Brake,,"Riverside, MO",64150.0,
"Peninsula Behavioral Health, WA",,"Port Angeles, WA",98362.0,
Atkore,,"Cartersville, GA",30120.0,
Pandora,,"San Diego, CA",92101.0,
Pandora,,"Henderson, NV",89002.0,
Knorr Brake Company,,"Westminster, MD",21157.0,
Abercrombie & Fitch Co.,,"Stewartville, MN",55976.0,
HTC Global Services,,"Las Vegas, NV",89101.0,
Abercrombie & Fitch Co.,,"Waterford, MI",48327.0,
Belk,,"Wilmington, North Carolina, United States",,
Belk,,"Flower Mound, TX",75022.0,
Belk,,"Bossier City, LA",71111.0,
First Citizens Bank,,"Greenville, SC",29601.0,
Docusign,,"San Francisco, CA",94101.0,
JLL,,"Baton Rouge, LA",70801.0,
West Valley Community Services,,"San Jose, CA",95101.0,
VolunteerMatch,,"Westminster, CO",80030.0,
VolunteerMatch,,"La Crosse, WI",54601.0,
VolunteerMatch,,"Prescott, AZ",86301.0,
The Kansas City Free Eye Clinic,,"Kansas City, MO",64101.0,
MeeDerby,,"Irvine, CA",92602.0,
Spirit Halloween,,"Warrenton, VA",20186.0,
Spirit Halloween,,"Oklahoma City, OK",73102.0,
VolunteerMatch,,"Ardmore, OK",73401.0,
JLL,,"Kenosha, WI",53140.0,
Wright-Pierce,,"Middletown, CT",6457.0,
Wright-Pierce,,"Maitland, FL",32751.0,
Themesoft Inc.,,"Newport Beach, CA",92660.0,
Turner Construction Company,,"Halethorpe, MD",21227.0,
CHS Inc.,,"Luverne, MN",56156.0,
Atkore,,"Harvey, IL",60426.0,
Pandora,,"Houston, TX",77002.0,
Atkore,,"Tampa, FL",33602.0,
Pandora,,"Monterey, CA",93940.0,
"ABX Air, Inc.",,"Wilmington, OH",45177.0,
NYU Grossman Long Island School of Medicine,,"Garden City, NY",11530.0,
Vivian Health,,"Rome, GA",30161.0,
First Citizens Bank,,"Decatur, GA",30030.0,
US Fertility,,"Pompano Beach, FL",33060.0,
U.S. Renal Care,,"Cedar Hill, TX",75104.0,
PGT Innovations,,"Nokomis, FL",34275.0,
Catholic Charities of Baltimore,,"Baltimore, MD",21201.0,
GF Piping Systems,,"Little Rock, AR",72201.0,
GF Piping Systems,,"Shawnee, KS",66203.0,
West Valley Community Services,,"Campbell, CA",95008.0,
VolunteerMatch,,"Mesquite, NV",89027.0,
VolunteerMatch,,"Onalaska, WI",54650.0,
Snorkel AI,,"Redwood City, CA",94061.0,
JLL,,"Lexington, MA",2420.0,
JLL,,"Miami, FL",33122.0,
JLL,,"Philadelphia, PA",19102.0,
Sutherland,,"Tulsa, OK",74103.0,
WIN Waste Innovations,,"Taunton, MA",2780.0,
WIN Waste Innovations,,"North Andover, MA",1845.0,
ServiceChannel,,United States,,
NBCUniversal,,"Phoenix, AZ",85003.0,
NBCUniversal,,"San Diego, CA",92101.0,
NBCUniversal,,"Minneapolis, MN",55401.0,
Davidson Hospitality Group,,"Atlanta, GA",30303.0,
The Tile Shop,,"Greenwood Village, CO",,
"MedImpact Healthcare Systems, Inc.",,"Tempe, AZ",85281.0,
Harley-Davidson Motor Company,,"Menomonee Falls, WI",53051.0,
Creative Planning Business Services,,"Omaha, NE",68102.0,
magic5,,"Miami-Dade County, FL",33122.0,
AT&T,,"Sacramento, CA",95811.0,
Next Level Solutions,,United States,,
Integrated Talent Strategies (ITS),,"Dublin, OH",43016.0,
Golden Hippo®,,United States,,
RestorePro USA - An SVG Company,,"Bordentown, NJ",8505.0,
OpenNova,,United States,,
HireTalent - Diversity Staffing & Recruiting Firm,,"Springfield, MA",1103.0,
New York State Office of Cannabis Management,,"Albany, NY",12202.0,
New York State Division of Criminal Justice Services,,"Albany, NY",12202.0,
NYS Office of Information Technology Services,,"Kings County, NY",12401.0,
New York State Department of Public Service,,"Albany, NY",12202.0,
"GLOVIS America, Inc.",,"West Point, GA",31833.0,
Uline,,"Bakersfield, CA",93301.0,
Kloeckner Metals - Americas,,"Chicago, IL",60601.0,
MasTec Communications Group,,"Benicia, CA",94510.0,
Belk,,"Gaffney, SC",29340.0,
Alaka`ina Foundation Family of Companies,,"Dayton, OH",45400.0,
US Fertility,,"Fairfax, VA",22030.0,
Alaka`ina Foundation Family of Companies,,"Orlando, FL",32801.0,
U.S. Renal Care,,"Chula Vista, CA",91910.0,
The Empowerment Factory,,"Pawtucket, RI",2860.0,
VolunteerMatch,,"Laughlin, NV",89029.0,
VolunteerMatch,,"Greenbelt, MD",20770.0,
Spirit Halloween,,"Livermore, CA",94550.0,
SHARE! High School Exchange Program,,"Avon Park, FL",33825.0,
Wright-Pierce,,"Portland, ME",4101.0,
State of Arkansas,,"Hot Springs, AR",71901.0,
State of Arkansas,,"Benton, AR",72015.0,
CXC Solutions,,United States,,
ALTEN Technology USA,,"Michigan, United States",,
"Global Technical Talent, an Inc. 5000 Company",,"Chicago, IL",60601.0,
The Tile Shop,,"Little Rock, AR",72201.0,
AltaMed Health Services,,"Covina, CA",91722.0,
The Tile Shop,,"Norwalk, CT",6850.0,
VELUX,,"White Marsh Station, MD",21162.0,
Integrated Talent Strategies (ITS),,"Tulsa, OK",74103.0,
Advocates,,"Medway, MA",2053.0,
Advocates,,"Waltham, MA",2451.0,
Bumble Inc.,,"New York, United States",,
Heads and Tails Marketing,,"Fort Lauderdale, FL",33301.0,
HireTalent - Diversity Staffing & Recruiting Firm,,"Jersey City, NJ",7302.0,
New York State Department of Taxation and Finance,,"Albany, NY",12202.0,
"GLOVIS America, Inc.",,"Irvine, CA",92602.0,
"GLOVIS America, Inc.",,"Shreveport, LA",71101.0,
MyEyeDr.,,"Garden City, NY",11530.0,
MyEyeDr.,,"Raceland, LA",70394.0,
MyEyeDr.,,"Chesterfield, VA",23832.0,
TOWN & COUNTRY LIVING,,"Glen Rock, NJ",7452.0,
Invenergy,,"Chicago, IL",60601.0,
Abercrombie & Fitch Co.,,"Commerce, MI",48382.0,
BluSky Restoration Contractors,,"Orlando, FL",32801.0,
U.S. Renal Care,,"Sunnyvale, TX",75182.0,
Ceco Concrete Construction L.L.C.,,"San Antonio, TX",78201.0,
VolunteerMatch,,"Pahrump, NV",89048.0,
VolunteerMatch,,"San Francisco, CA",94101.0,
Phibro Animal Health,,"Sarasota, FL",34231.0,
VolunteerMatch,,"Duluth, GA",30096.0,
VolunteerMatch,,"Calhoun, GA",30701.0,
Prolacta Bioscience,,"Travis Field, CA",94535.0,
JLL,,"Bondurant, IA",50035.0,
Wright-Pierce,,"Jacksonville, FL",32099.0,
RS,,"Suwanee, GA",30024.0,
RS,,"Fort Worth, TX",76102.0,
Dyno Nobel,,"Wolf Lake, IL",62998.0,
"Censis Technologies, Inc.",,United States,,
Qualitrol,,"Fairport, NY",14450.0,
Fandango,,"Incline Village, NV",89451.0,
Southwire Company,,"Pleasant Prairie, WI",53158.0,
Bellevue Public Schools (Nebraska),,Omaha Metropolitan Area,,
Walters Hospitality,,"Hickory Creek, TX",76431.0,
LinkedIn,,"New York, NY",10001.0,
Integrated Talent Strategies (ITS),,"Columbus, OH",43085.0,
Advocates,,"Leominster, MA",1453.0,
PGA TOUR Superstore,,"Tampa, FL",33602.0,
Kloeckner Metals - Americas,,"Roswell, GA",30075.0,
MyEyeDr.,,"Massapequa Park, NY",11762.0,
Invenergy,,"Remsen, IA",51050.0,
Invenergy,,"Andover, IL",,
US Fertility,,"Boca Raton, FL",33428.0,
NewSouth Window Solutions,,"Richardson, TX",75080.0,
VolunteerMatch,,"Tulsa, OK",74103.0,
Residential Home Health and Residential Hospice,,"Roseville, MI",48066.0,
Residential Home Health and Residential Hospice,,"New Baltimore, MI",48047.0,
VolunteerMatch,,"Billings, MT",59101.0,
Residential Home Health and Residential Hospice,,"St Clair Shores, Michigan, United States",,
VolunteerMatch,,"Orange, VA",22960.0,
VolunteerMatch,,"Grove City, PA",16127.0,
"Accolade, Inc.",,"Houston, TX",77002.0,
BluSky Restoration Contractors,,"Centennial, CO",81125.0,
Varonis,,United States,,
Wright-Pierce,,"Clifton Park, NY",12065.0,
State of Arkansas,,"Jonesboro, AR",72401.0,
Trustbridge,,"West Palm Beach, FL",33401.0,
Kraton Corporation,,"Pensacola, FL",32501.0,
Visionary Virtual Ventures,,"New York, United States",,
AT&T,,"Kirkwood, MO",,
AT&T,,"Las Cruces, NM",88001.0,
Minnesota Pollution Control Agency,,Greater Minneapolis-St. Paul Area,,
HireTalent - Diversity Staffing & Recruiting Firm,,"Orlando, FL",32801.0,
HireTalent - Diversity Staffing & Recruiting Firm,,"Irving, TX",75038.0,
Viega LLC,,"McPherson, KS",67460.0,
New York State Department of Health,,"New Rochelle, NY",10801.0,
PrimeWay Federal Credit Union,,Greater Houston,,
MyEyeDr.,,"Lawrenceville, GA",30043.0,
MyEyeDr.,,"Fort Gratiot, MI",48059.0,
MyEyeDr.,,"Atlanta, GA",30303.0,
MyEyeDr.,,"Ellicott City, MD",21042.0,
Invenergy,,"Spencer, IA",51301.0,
EMERGING BLUE,,"Charleston, SC",29401.0,
WME | William Morris Endeavor,,"Oxford, NJ",7863.0,
Vericast,,"Folcroft, PA",19032.0,
Greenphire,,"King of Prussia, PA",19406.0,
DealerBuilt ,,"Texas, United States",,
U.S. Renal Care,,"Barberton, OH",44203.0,
VolunteerMatch,,"Atlanta, GA",30303.0,
The Borgen Project,,"Birmingham, AL",35203.0,
VolunteerMatch,,"Polk County, WI",54488.0,
Turning the Page,,"Washington, DC",20001.0,
Residential Home Health and Residential Hospice,,"Royal Oak, MI",48067.0,
Universal Orlando Resort,,"Frisco, TX",75033.0,
State of Arkansas,,"Malvern, AR",72104.0,
,,"Chesterfield, VA",23832.0,
Fortitude Re,,"Jersey City, NJ",7302.0,
Amica Insurance,,"Columbia, MD",21044.0,
Boston Children's Hospital,,"Wellesley Hills, MA",2481.0,
Visby Medical,,"San Jose, CA",95101.0,
Integrated Talent Strategies (ITS),,"Northwood, OH",43619.0,
Advocates,,"Whitinsville, MA",1588.0,
WuKong Education,,United States,,
Park Nicollet Health Services,,"Bloomington, MN",55796.0,
HireTalent - Diversity Staffing & Recruiting Firm,,"Westbrook, ME",4092.0,
On The Border Mexican Grill & Cantina,,"Exton, PA",19341.0,
MyEyeDr.,,"Hampton, NH",3842.0,
HireTalent - Diversity Staffing & Recruiting Firm,,"Temecula, CA",92590.0,
MyEyeDr.,,"Tallahassee, FL",32301.0,
Kloeckner Metals - Americas,,"Lancaster, SC",29720.0,
Therapy Partners Group,,"Laguna Hills, CA",92653.0,
Invenergy,,"Rock River, WY",82083.0,
Invenergy,,"Lennon, MI",48449.0,
,,"Lanham, MD",20706.0,
Citizendum,,"Fort Lauderdale, FL",33301.0,
VolunteerMatch,,"Henderson, NV",89002.0,
West Valley Community Services,,"Cupertino, CA",95014.0,
VolunteerMatch,,"Bullhead City, AZ",86429.0,
VolunteerMatch,,"Winnetka, IL",60093.0,
VolunteerMatch,,"Corsicana, TX",75109.0,
VolunteerMatch,,"Mount Pleasant, TX",75455.0,
Muscular Dystrophy Association,,"Houston, TX",77002.0,
VolunteerMatch,,"Cleveland, OH",44102.0,
Ascendo Resources,,Metro Jacksonville,,
WVU Medicine,,"Elizabeth, WV",26143.0,
Conifer Realty,,"North East, MD",21901.0,
Central Garden & Pet,,"Chilton, WI",53014.0,
"Global Technical Talent, an Inc. 5000 Company",,"Santa Clara, CA",95050.0,
Southwire Company,,"Bremen, IN",46506.0,
Abiomed,,"Buffalo, NY",14201.0,
The Tile Shop,,"Altamonte Springs, FL",32701.0,
Abiomed,,"El Segundo, CA",90245.0,
Trimble Inc.,,"Westminster, CO",80030.0,
HireTalent - Diversity Staffing & Recruiting Firm,,"Raleigh, NC",27601.0,
,,"Lewes, DE",19958.0,
HireTalent - Diversity Staffing & Recruiting Firm,,"Pleasanton, CA",94566.0,
Bread Financial,,"Columbus, OH",43085.0,
Dow Jones,,"Princeton, NJ",8540.0,
Compass Connections,,"El Paso, TX",79901.0,
Phibro Animal Health,,"Omaha, NE",68102.0,
JLL,,"Orlando, FL",32801.0,
BRAVLIN LAW FIRM,,"Arlington, VA",22201.0,
Dyno Nobel,,"Simsbury, CT",6070.0,
Gordian,,"Cleveland, OH",44102.0,
Southwire Company,,"Houston, TX",77002.0,
The Tile Shop,,"Lake Zurich, IL",60047.0,
AT&T,,"San Francisco, CA",94101.0,
PDI Technologies,,"Temple, TX",76501.0,
Advocates,,"Franklin, MA",2038.0,
Minnesota Pollution Control Agency,,"Minnesota, United States",,
New York State Department of Motor Vehicles,,"Albany, NY",12202.0,
NYS Department of Transportation,,"Rochester, NY",14604.0,
MyEyeDr.,,"Jacksonville, FL",32099.0,
Kloeckner Metals - Americas,,"Tucson, AZ",85701.0,
MyEyeDr.,,"Lacombe, LA",70445.0,
MyEyeDr.,,"Greensboro, NC",27395.0,
Expert Technical Solutions,,"Duluth, GA",30096.0,
Vericast,,"San Antonio, TX",78201.0,
Avancez LLC,,"Warren, MI",48088.0,
USA Compression,,"Carlsbad, NM",88220.0,
WIN Waste Innovations,,"Norwalk, CT",6850.0,
Central Garden & Pet,,"Columbus, OH",43085.0,
"Global Technical Talent, an Inc. 5000 Company",,"Oakland, CA",94601.0,
The Tile Shop,,"Warwick, RI",2886.0,
"MedImpact Healthcare Systems, Inc.",,"San Diego, CA",92101.0,
United Site Services,,"Albuquerque, NM",87101.0,
Life Fitness,,"Owatonna, MN",55060.0,
New York State Department of Health,,"Central Islip, NY",11722.0,
MyEyeDr.,,"Trappe, PA",,
MyEyeDr.,,"Frederick, MD",21701.0,
HireTalent - Diversity Staffing & Recruiting Firm,,"Fort Worth, TX",76102.0,
Kloeckner Metals - Americas,,"Santa Fe Springs, CA",90670.0,
Kloeckner Metals - Americas,,"Dallas, TX",75201.0,
LifeBridge Health,,"Baltimore, MD",21201.0,
